"status_id","text","is_misinfo"
"x1389379706017964032","She felt obliged to take this since working at the hospital, even when FDA lists this: possible side-effects from experimental COVID-19 vaccines, including strokes, encephalitis, auto-immune disease, birth defects, Kawasaki disease, and death.
Now dead.
https://t.co/D7iWx6teUJ",1
"x1389462617589231616","there are many potential drawbacks to receiving the experimental covid-19 vaccine",1
"x1389399923754422272","Gee, maybe not a good idea to force young to act as guinea pigs w experimental vaccine under threat of being kicked out of schools. Schools receiving US tax dollars. FDA says can’t be forced to take EauA experimental medication,drug, vaccine. https://t.co/9v70rZuaEC",1
"x1389464080868544512","9,245+ Americans test positive for COVID-19 after experimental injection -&gt; https://t.co/4PrxddezLG 

VAERS data shows 118,902 reports of adverse events, including 3,544 deaths and 12,619 serious injuries between Dec. 14, 2020 and April 23, 2021 -&gt; https://t.co/NHc2renQIS https://t.co/fw7AUN3po9",1
"x1389397309989867520","Why vaccinated people are making HEALTHY people sick, Pfizer document admits vaccinated people “shed” infectious particles, the spike protein is the bioweapon

https://t.co/prjPQjsWHw",1
"x1389342466466271232","Great, now that Bill Gates is divorced the vaccine is going to have a tracking device AND a Michelob Ultra in it.",1
"x1389347670091878400","Imagine getting an experimental vaccine that is 70% effective for a flu that's 99.97% non deadly. Get a calculator folks. It isn't rocket science. Oh and you can still get Covid after the vaccine too. 😂",1
"x1389403577420976128","Did I really hear that in order to get the next stimulus check they plan to send only goes to those who have had the poison vaccine",1
"x1389383029580308480","The vaccines are SPREADING the bioweapon spike protein. This is called ""self-replicating vaccine"" technology, and it cannot be stopped once unleashed upon the population.",1
"x1389301031541125120","@AttorneyCrump #SayHisName 
#JusticeForAndrewBrown 
🙏",1
"x1389239524451045376","Brace yourselves.

It looks like the virus is mutating again…

…into A GLOBAL CLIMATE CATASTROPHE!!!!

Quick! Pop this experimental new vaccine into your arm to stop YOU producing methane. 

Constipation? What? No! No-one gets side-effects. That’s just anxiety… for the planet!",1
"x1389315584022630400","Pfizer's Clinical Manual that details vi rus shedding by the vaxed, shedding by breath and physical contact including intercourse that could pass it on to the baby. This is a bio wea pon designed for depopulation. 
https://t.co/oxarfcaV2c",1
"x1389298727370829824","After COVID, Cancer Vaccine on Horizon: With vaccinations in full swing, gene therapy for cancer may only be few years away. #Covid #Cancer #GeneTherapy 
https://t.co/gPT6V8SdLQ https://t.co/5t5hLhooGx",1
"x1389256359955238912","Why COVID Vaccines Are Dream Come True for Central Banks • Children's Health Defense 

Paired with the rollout of related surveillance technologies - digital tracking devices, vaccine passports, brain-machine interfaces and planet-wide 5G -

https://t.co/JeOdQ3RwMV",1
"x1389315655636295680","Got my second jab of the vaccine!! 🎉",0
"x1389265384721711104","If I obtained and used prescription drugs without a prescription I’ll go to jail but no issue in pushing an unproven vaccine on everyone.",1
"x1389280417455362048","Safe to give teenagers and young adults this experimental injections? It is like playing Russian roulette with a syringe.

https://t.co/fJShIDrgW4",1
"x1389308351335464960","サイザ「私のお姉様への愛は誰にも邪魔させはしないのです♡」",1
"x1389282054387417088","ورايحين يشتكوا الحكم
-
بجاحة https://t.co/APtBclQQBb",1
"x1389265748959375360","Insecurity: Fear in Bauchi over influx of people from neighbouring states, possible attack - Daily Post Nigeria https://t.co/ODddYwTMr9",1
"x1389268752844435456","Does the Bill Gates/Microsoft/Government tracking device come with the first or second Pfizer dose?",1
"x1389273875180048384","Yes because a free beer is sure to make people who are skeptical of a fast tracked experimental vaccine throw all their concerns to the wind. COVID is NOT the plague. There's no reason to vaccinate the masses with a trial drug that's insanely dangerous! How can you not see this? https://t.co/uk373JRAVg",1
"x1389284289154592768","Norway Stops Experimental AstraZeneca COVID Shots: “Higher Risk Associated with AstraZeneca Vaccine than from COVID-19 Disease”

Experiment!! 

#Coronavaccinatie 
#OMT #gezondheid #zorg #artsen
#huisartsen 
 https://t.co/NxUHyJjHl1",1
"x1389258101321179136","I’m so tired of actually having to explain why it’s insane for a young healthy person to get a rushed vaccine for a flu with such a high survival rate. It’s unnecessary. It does more damage than not. It’s insane.",1
"x1389294184612433920","Annem al ye diye elime bütün salatalık tutuşturdu,yemeye başlayınca “Hey Allah’ım tersten yiyor.” diyerek kızdı. SALATALIĞIN TERSİ DÜZÜ MÜ VAR AMK WHAT THE FUCK",1
"x1389037431660351488","Experimental vaccine death rate for Israel’s elderly 40 times higher than COVID-19 deaths: researchers | News | LifeSite https://t.co/W6PXJ2v52B",1
"x1389204249326899200","Alert The ""Vaccine"" Is a Bioweapon - 5 Doctors Testify | Healthcare https://t.co/1T2kYVBcZb",1
"x1389123361335349248","This is criminally insane. #COVID19 is no threat to our youngsters. But an experimental, not-yet-properly tested ""vaccine""? 

#StillNodding?

https://t.co/CFHLJDYkio",1
"x1389111029095878656","I can't believe that we saw Justin Bieber grow in our eyes and now he's older than us.",1
"x1389031525010706432","if you use any hygiene product that is specifically marketed for making your vulva smell like sunshine and rainbows you don’t need to worry about what’s in the covid vaccine",0
"x1389055239731306496","2020 onwards is condolence period... 
Humans depopulation mission through virus, vaccine n Fear worked perfectly, 
I salute n thankful my Prime Minister @PMOIndia tht he  make the plan of WHO wrong ❌ in India 🇮🇳. 
I m so lucky to have u PM of I ndia 🇮🇳",1
"x1389196756424998912","#صورة_ملف_شخصي_جديدة https://t.co/WAqYoFc1cQ",1
"x1389111466117124096","If you’ve been in the ball pit at the carter you don’t need to worry about what’s in the vaccine",0
"x1389150975542415360","I do not understand why these parents have agreed to allowing an experimental 'vaccine' to be injected into their children. Toxic substances now in their systems. What ever are they thinking. Unbelievable!
 https://t.co/pfn7w2kwdC #covid19  #coronavirus",1
"x1389178707240235008","John Oliver is good at debunking deadly vaccine disinformation   https://t.co/kT24F6ipfG",1
"x1389179118282059776","The sad part 
The vaccine had my cousing in the icu after i told him its a gene therapy and not to take it 😭
Man nearly dead",1
"x1389111205889970176","We still have no long term evidence of impact of the vaccine. Not one vaccinated person has gone through puberty. Children should not be forced to having an untested vaccine for the benefit of adults who have been VACCINATED THEMSELVES @talkRADIO @UsforThemUK",1
"x1388987824909717504","💉 🦠 🧬 What is mRNA? Find out the truth in the latest episode.

What is mRNA Really? Cool Science or DNA Altering Vaccine? https://t.co/RTMbkZwkyr

 #MRNA #mrnavacccines #vaccine #science https://t.co/N9Rb63zsOF",1
"x1389183815420059648","Orange County Woman's Death After 2nd Dose Of Moderna Gene Therapy Injection #vaccine 
https://t.co/OeYfmqiLcf",1
"x1389002749702856704","Bill Gates advocates for the depopulation of earth, covid19 effects men’s fertility, so what’s in the vaccine",1
"x1389112591910248448","Got my first dose of vaccine. The process was simple and there were no major after effects as such. Mild fever,chills and a bit of headache is normal but that went away in a day. 
No need to worry about it so without a second thought get yourself vaccinated too! 
#vaccinated",0
"x1388990251528556544","⁦@nytimes⁩ report this. This is not ok. You are suppose to report truth or st least two sides of a valid debate.forced vaccinations of an experimental gene vaccine is criminal. VAERS w 1% reported is already costing taxpayers billions. Enough. https://t.co/kH2TUZppYg",1
"x1388709750116818944","Florida &amp; Desantis lead by example. 

Which politicians in Australia will oppose my ‘No Domestic Covid-19 Genetic-Vaccine Passport Bill’ ? 

In a free country, experimental genetic vaccines should be available to all, but mandatory for none. 

https://t.co/Qhd0y0DQcn",1
"x1403735890455793664","🙈🙉🙊

No. of REPORTED adverse reactions from 💉 in UK between 24 Jan &amp; 2 June;

Pfizer 💉  193,768 
Oxford 💉  717,250

The rate of suffering a serious adverse reaction in 🇬🇧after being injected with an experimental 💉 is 1 in every 142 people, so far.

https://t.co/9wb0X16eI9",1
"x1388904743322464256","@view_uncensored's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.",1
"x1388797659004096512","(2)
gulf war1990s. There was some concern that Iraq may have created weapons loaded with anthrax, and the U.S. military wanted its troops prepared.

However, this vaccine was experimental. It had not been tested for use against inhalation anthrax. This was the form that military",1
"x1388822399706091520","https://t.co/KjIGRa3Jxx
There you have it. Those who got the jab are now the culprits of spreading this virus or at least some effects of it. You took an experimental vaccine that was not developed properly and whos side effects have not been studied first . Read this ppl",1
"x1388796211189141504","Someone who violates the bodily autonomy of a child to give them an untested vaccine for an illness they're in no danger from is ethically no better than a paedophile.
Change my mind.
#CovidVaccine #COVID19ireland",1
"x1388865943544205312","The CIA actually funded the original Al Qaeda training base from which the organization is named in Afganistan, and they helped train them.",1
"x1388831189428056064","Why are #doctors being silenced? Here's why!
The vaccine-created spike protein is itself a BIOWEAPON, and the #mRNA ""vaccine"" turns your body into a #bioweapons #factory. It's all on purpose. This is why the death wave has already begun. https://t.co/UPRFppLaXe",1
"x1388780574173716480","~GET POLITICS OUT OF MEDICINE~
Why do we need an unproven vaccine when treatments work? 
~GET POLITICS OUT OF MEDICINE~",1
"x1388668801567412224","Within six days of receiving a second injection of Pfizer’s experimental Wuhan coronavirus (Covid-19) vaccine, a two-year-old baby enrolled in the company’s clinical trials for children passed away, new reports indicate.
M E D  I C I N E .   N E W S https://t.co/PT8u9Hs4TK",1
"x1388775655542820864","Hundreds of Doctors &amp; Nurses Agree.. Covid Vaccine is a Fu** kin Bioweapon, people https://t.co/AQ6LHZ8xYp via @BitChute THEY SAYS WE'RE REGEOUS! BIBLE TOLD US &amp; WARNED, END TIME.",1
"x1388734153714126848","#COVID19Vaccine Is a bioweapon. 
https://t.co/HAk5h5xsQl",1
"x1388852381245485056","if you walk barefoot through a uni house kitchen you do not need to worry about what is in the vaccine",0
"x1388823324432687104","A LA FINALLLLLLLLLLLLLLLLLLLL",1
